casenum,year,citevol,beginpage,endopin,endpage,decisiondate,docketnum,multdoc,source,origin,method,treatment,initiator,intervenor,applfrom,classaction,crossapp,amicus,circuit,opinionstatus,state,district,districtjudgeid,adminreview,priorpub,sanctions,numappel,appnatpr,appbus,appnonp,appfed,appsubst,alst_code,appstate,astate_code,appfiduc,afirms,aatty,aattyfirstname,aattylastname,afirmname,aamicusbriefs,agroups,afirstlistedamicusgroup,genappel1,appel1,bank_ap1,genappel2,appel2,bank_ap2,realapplnts,acounsel1,numresp,r_natpr,r_bus,r_nonp,r_fed,r_appsubst,rlst_code,r_state,statecode,rfiduc,rfirms,ratty,rattyfirstname,rattylastname,rfirmname,ramicusbrfs,rgroups,rnameoffirstlistedamicusgroup,genresp1,respond1,bank_r1,genresp2,respond2,bank_r2,realrespondants,rcounselcode,isstyp,genissue,casetype1,direct1,casetype2,direct2,majvotes,dissent,concur,dmbasis,cmbasis,cmbasis2,dpbasis,cpbasis,cpbasis2,habes,decon,constit,fedlaw,fedlaw2,procedure,keynotes,constnote1,constnote2,uscnote1,uscsec1,uscnote2,uscsec2,civproc1,civproc2,crmproc1,crmproc2,threshgen,turnthresh,juris,stateclaim,standing,mootness,exhaust,timely,immunity,frivol,polquest,otherres,late,frivapp,otherapp,typeissue,prejud,insane,improper,justyinst,othjury,deathpen,sentence,indict,confess,search,othadmis,plea,inadqecounsel,rtcouns,suffic,indigent,entrap,procdis,othercrim,dueproc,execord,stpolicy,weightev,pretrial,trialpro,posttrial,attyfee,judgdisc,altdisp,injunct,summary,fedvst,foreign,intlaw,stvst,discover,othercivil,subevid,denovo,capricious,erroneous,abusediscr,judreview,genstd,notice,alj,agencyacq,freeinfo,comment,record,diverse,whichlaw,j1,j2,j2vote1,j2vote2,j2maj1,j2maj2,j3,j3vote1,j3vote2,j3maj1,j3maj2,j4,j4vote1,j4vote2,j4maj1,j4maj2,j5,j5vote1,j5vote2,j5maj1,j5maj2,j6,j6vote1,j6vote2,j6maj1,j6maj2,j7,j7vote1,j7vote2,j7maj1,j7maj2,j8,j8vote1,j8vote2,j8maj1,j8maj2,j9,j9vote1,j9vote2,j9maj1,j9maj2,j10,j10vote1,j10vote2,j10maj1,j10maj2,j11,j11vote1,j11vote2,j11maj1,j11maj2,j13,j13vote1,j13vote2,j13maj1,j13maj2,j14,j14vote1,j14vote2,j14maj1,j14maj2,j15,j15vote1,j15vote2,j15maj1
21877,2002,298,271,283,283,08/02/02,01-1093,1,1,1,1,6,1,0,3,0,0,0,3,1,35,7,30313,15,,0,2,2,0,0,0,0,0,0,0,0,99,2,David S,Gould,,0,0,,7,71205,2,7,73000,2,0,4,1,0,0,0,0,0,0,1,35,0,1,1,Leonard C,Leitch,Morgan Melhwish Monaghan,0,0,,5,53001,2,,,,0,4,0,2,239,3,,,3,0,0,,,,,,,0,0,0,0,0,2,17,104,,42,1983,,,,,,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,351,3,,1,,341,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21878,2002,314,106,124,124,12/19/02,02-1698,1,1,1,1,3,1,0,5,0,0,0,3,1,8,7,30325,15,,0,1,1,0,0,0,0,0,0,0,0,2,2,Mitchell M.,Twersky,Fructer and Twersky,0,0,,7,71004,2,,,,0,4,2,0,2,0,0,0,0,0,0,0,3,5,Steven,Feirson,"Dechert, Price, Rhoads",0,0,,1,13407,2,1,14407,2,0,4,0,7,747,3,,,3,0,0,,,,,,,0,0,0,0,0,2,8,,,15,78,,,,,,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,344,3,,1,,9999,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21879,2002,308,335,340,340,10/24/02,01-2494,1,1,1,1,3,1,0,3,0,0,0,3,1,38,1,20387,15,152 F S 722,0,1,1,0,0,0,0,0,0,0,0,1,1,Andrew M,Smith,Marane Bowman Smith,0,0,,7,71005,2,,,,0,4,1,0,1,0,0,0,0,0,0,0,1,3,John M,Elliott,Elliott Reihaer Siedzikowski Eagan,0,0,,1,13702,2,,,,0,2,282,3,282,3,,,3,0,0,,,,,,,0,0,0,0,2,0,6,,,29,621,,,56,28,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,331,3,,1,,10785,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21880,2002,281,109,123,123,02/14/02,00-4342,1,1,1,1,3,2,0,1,0,0,0,3,1,38,2,20392,2,,0,1,1,0,0,0,0,0,0,0,0,99,1,Adam B,Cogan,,0,0,,7,71000,2,,,,0,4,1,0,0,0,1,0,0,0,0,0,99,1,Marc I,Osborne,,0,0,,3,39000,2,,,,0,4,0,1,105,3,,,3,0,0,,,,,,,0,0,0,0,0,0,21,106,104,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,331,3,,1,,30313,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21881,2002,302,161,182,182,08/21/02,01-2782,1,1,1,1,6,1,1,3,0,0,0,3,1,38,1,10341,15,158 FS 539,0,1,1,0,0,0,0,0,0,0,0,99,5,Jeffrey,Compolongo,,0,0,,7,71005,2,,,,0,8,3,0,2,0,0,0,0,1,38,0,3,4,John G,Knorr,Office of Attorney General of Pennsylvania,0,0,,5,56003,2,1,14706,2,0,8,0,2,281,2,902,3,3,0,0,,,,,,,0,0,2,2,0,0,25,111,114,29,794,42,,,,,,2,2,0,0,9,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,328,2,3,1,1,20242,2,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21882,2002,309,120,144,144,10/16/02,01-3077,1,1,1,1,4,2,0,3,0,0,3,3,1,38,1,10396,15,161 FS 432,0,5,0,0,0,0,5,38,0,0,0,1,4,Marci A,Hamilton,Deasey Mahoney Bender,1,1,,4,41001,2,4,44007,2,0,4,2,1,0,1,0,0,0,0,0,0,2,4,Anthony R,Picaretlo,Becket Fund for Religious Liberty,2,3,ACLU of Pennsylvania,2,22007,2,7,71905,2,0,7,0,7,752,3,239,1,3,0,0,,,,,,,0,0,2,0,0,2,19,114,101,,,,,,,,,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,341,3,1,1,1,349,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21883,2002,284,489,500,500,03/29/02,01-1150,1,1,1,1,6,2,0,6,0,0,0,3,1,38,1,10341,15,,0,1,0,1,0,0,0,0,0,0,0,1,2,Brian C,Bendig,Bollinger Ruberry Garvey,0,0,,1,14702,2,,,,0,4,3,3,0,0,0,0,0,0,0,0,99,1,James J,West,,0,0,,7,71000,2,7,74000,2,0,4,0,7,733,2,,,3,0,0,,,,,,,0,0,0,0,0,0,14,,,28,2202,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,329,2,,1,,315,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21884,2002,281,400,404,404,02/20/02,01-2512,1,1,1,1,1,2,0,1,0,0,0,3,1,51,7,99999,15,,0,1,1,0,0,0,0,0,0,0,0,1,1,Douglas J,Beevers,Federal Public Defender,0,0,,7,71800,2,,,,0,3,1,0,0,0,1,0,0,0,0,0,1,1,Nelson L,Jones,US Attorney,0,0,,3,39000,2,,,,0,5,0,1,110,1,,,3,0,0,,,,,,,0,0,0,0,0,1,4,,,46,1903,46,1902,,,,,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,303,1,,1,,344,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21885,2002,301,167,182,182,08/26/02,01-2338,2,6,11,7,8,2,2,12,0,1,0,3,1,55,0,,10,104 F 3d 1354,0,1,0,1,0,0,0,0,0,0,0,1,2,J Anthony,Messina,Kleft Reoney Lirbor Schorling,0,0,,1,14409,2,,,,0,4,1,0,0,0,1,0,0,0,0,0,1,6,Arthur F,Rosenfeld,NLRB,0,0,,3,35010,2,,,,0,5,0,6,602,3,,,3,0,0,,,,,,,0,0,0,1,0,0,15,,,29,158,29,151,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,2,0,2,0,0,0,0,0,0,331,351,3,,1,,10785,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21886,2002,297,228,242,242,07/19/02,01-1085,1,1,1,1,1,1,1,2,0,0,0,3,1,38,2,20397,15,,0,3,0,0,0,0,3,38,0,0,0,1,2,Susan E,Malic,City of Pittsburgh,0,0,,4,43001,2,4,43001,2,0,6,1,1,0,0,0,0,0,0,0,0,2,4,Adrian N,Roe,Watkins Dular Roe,0,0,,7,71005,2,,,,0,4,0,3,399,3,,,3,0,0,,,,,,,0,0,0,0,0,1,11,101,,,,,,,,,,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,346,3,,1,,328,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21887,2002,302,139,155,155,08/26/02,00-2165,2,1,1,1,1,2,0,1,0,0,0,3,1,38,1,30305,15,,0,1,1,0,0,0,0,0,0,0,0,99,2,Joseph R,D'AndreA,Cramer Swetz Mc Manus,0,0,,7,71000,2,,,,0,4,1,0,0,0,1,0,0,0,0,0,1,1,William S,Houser,US Attorney,0,0,,3,39000,2,,,,0,5,0,1,110,1,,,3,0,0,,,,,,,0,0,0,0,0,1,10,105,,21,841,18,,,,33,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,331,1,,1,,10785,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21888,2002,277,426,438,441,01/14/02,01-1251,1,1,1,1,3,2,0,1,0,0,0,3,,38,2,20398,15,,0,1,1,0,0,0,0,0,0,0,0,1,1,Robert E,Mielnicki,Seewald Swart Association,0,0,,7,71005,2,,,,0,4,1,0,0,0,1,0,0,0,0,0,2,1,Mary Beth,Buchanan,US Attorney,0,0,,3,39000,2,,,,0,5,0,1,114,3,,,2,1,0,1,,,0,,,0,0,2,0,0,0,26,104,,18,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,328,3,,1,,340,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21889,2002,288,67,77,77,05/01/02,01-1336,1,1,3,7,3,1,0,3,0,0,0,3,1,30,7,30306,15,178 F 3d 132,0,1,0,1,0,0,0,0,0,0,0,1,1,Catherine R,Slavin,Wolle Genter,0,0,,1,14910,2,,,,0,4,4,0,4,0,0,0,0,0,0,0,1,2,Ruldolph V,Pino,Pino Association,0,0,,1,14409,2,1,14506,2,0,4,0,7,722,3,,,3,0,0,,,,,,,0,0,0,0,0,2,12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,344,3,,1,,30325,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21890,2002,290,578,600,602,05/14/02,01-1154,1,1,1,1,1,2,0,2,0,0,0,3,1,35,7,20371,15,129 FS 351,0,1,0,1,0,0,0,0,0,0,0,1,1,Steven A,Zalesin,"Patterson, Belknap, Webb & tyler",0,0,,1,13403,2,,,,0,4,1,0,1,0,0,0,0,0,0,0,1,1,Bruce P.,Keller,Debevois and Plimpton,0,0,,1,13403,2,,,,0,4,0,7,754,3,,,2,1,0,1,,,0,,,0,0,0,0,0,2,30,,,15,1125,15,1051,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,349,3,,1,,806,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21891,2002,315,239,256,256,08/22/02,01_2021,1,1,1,1,11,2,0,7,1,0,0,4,1,33,2,20445,15,43 Fed Appx 634,0,1,0,0,0,1,0,0,0,0,0,1,4,Howard Stanley,Scher,U.S. Dept. of Justice,0,0,,3,37004,2,,,,0,5,4,3,0,0,0,0,0,1,33,0,2,4,Douglas Stuart,Sea,"Cox, Gage & Sasser",0,0,,7,71000,2,5,53004,2,2,4,0,7,750,2,,,3,0,0,,,,,,,0,0,0,9,0,0,15,,,28,2412,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,423,2,,1,,20463,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21892,2002,308,425,430,430,10/28/02,01_4550,1,1,1,1,1,2,0,6,0,0,0,4,1,48,6,20461,15,,0,1,1,0,0,0,0,0,0,0,0,1,1,Elgine Heceta,McArdle,McArdle Law Offices,0,0,,7,71000,2,,,,0,4,1,0,0,0,1,0,0,0,0,0,1,2,Thomas Oliver,Mucklow,Asst. U.S. Attorney,0,0,,3,39000,2,,,,0,5,0,1,110,1,,,3,0,0,,,,,,,0,0,0,0,0,0,8,,,18,,28,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,425,1,,1,,434,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21893,2002,288,644,650,650,05/07/02,00-7578,1,1,1,1,4,2,0,10,0,0,0,4,1,33,2,20446,15,,0,1,1,0,0,0,0,0,0,0,0,1,1,James Richard,Glover,Glover & Peterson,0,0,,7,71000,2,,,,0,4,1,0,0,0,1,0,0,0,0,0,1,2,Brian Lee,Whisler,Asst. U.S. Attorney,0,0,,3,39000,2,,,,0,5,0,1,104,3,,,3,0,1,,1,,,0,,0,0,0,2,0,0,5,,,28,2255,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,428,3,,1,,423,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21894,2002,285,326,333,336,03/29/02,01-1572,2,6,6,1,5,9,2,12,0,1,1,4,1,55,0,,10,,0,1,0,1,0,0,0,0,0,0,0,1,2,William E.,Sizemore,"Thompson, Sizemore & Gonzalez",0,0,,1,14302,2,,,,0,4,1,0,0,0,1,0,0,0,0,0,1,7,Anne Marie,Lofaso,"Office of General Counsel, NLRB",1,1,"International Brotherhood of Electrical Workers, AFL-CIO",3,35010,2,,,,0,5,0,6,602,2,,,2,1,0,1,2,,0,0,,0,0,0,0,0,0,7,,,29,160,29,151,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,430,423,2,,1,,20463,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21895,2002,276,646,651,651,01/18/02,01-1582,1,1,1,1,3,1,0,3,0,0,0,4,1,46,1,10417,15,,0,1,0,1,0,0,0,0,0,0,0,1,4,Daniel M.,Joseph,"Akin, Gump, Strauss, Haver & Feld",0,0,,1,13802,2,,,,0,4,1,0,1,0,0,0,0,0,0,0,0,1,Joseph E.,Altomare,,0,0,,1,13201,2,,,,0,4,0,7,731,0,,,3,0,0,,,,,,,0,0,0,0,0,0,2,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,425,0,,1,,20463,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21896,2002,289,263,270,270,05/02/02,99-1495,1,6,6,1,3,1,2,12,0,0,0,4,1,55,0,,1,60 F 3d 1138,0,1,1,0,0,0,0,0,0,0,0,1,1,Martin Douglas,Wegbreit,Client Centered Legal Services of SW Virginia,0,0,,7,71002,2,,,,0,3,2,0,1,0,1,0,0,0,0,0,1,2,Mark Elliot,Solomons,Arter & Hadden,0,0,,1,14202,2,3,35010,2,0,4,0,7,751,3,757,3,3,0,0,,,,,,,0,0,0,0,0,0,7,,,30,901,30,945,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,423,425,3,3,1,1,10489,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21897,2002,303,539,548,548,09/11/02,01_4820,1,1,1,1,11,2,0,1,0,0,0,4,1,33,4,10469,15,,0,1,1,0,0,0,0,0,0,0,0,1,2,Eric David,Placke,Asst. Fed. Public Defender,0,0,,7,71000,2,,,,0,3,1,0,0,0,1,0,0,0,0,0,1,3,Douglas,Cannon,Asst. U.S. Attorney,0,0,,3,39000,2,,,,0,5,0,1,103,3,,,3,0,0,,,,,,,0,0,0,0,0,2,8,,,18,844,18,,,,52,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,436,3,,1,,904,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21898,2002,305,291,299,300,09/30/02,01_4463,3,1,1,1,2,2,0,1,0,0,0,4,1,20,7,20430,15,,0,3,3,0,0,0,0,0,0,0,0,99,4,Bruce Robert,Bryan,Jensen E. Barber & Assoc.,0,0,,7,71000,2,7,71000,2,0,4,1,0,0,0,1,0,0,0,0,0,1,2,Gregory,Welsh,Asst. U.S. Attorney,0,0,,3,39000,2,,,,0,5,0,1,116,3,,,2,1,0,1,,,0,,,0,0,0,2,0,0,6,,,18,1343,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,20468,3,,1,,429,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21899,2002,296,278,284,284,07/12/02,02_6895,1,1,1,1,3,1,0,10,0,0,0,4,1,46,1,10428,15,,0,2,0,0,0,2,0,0,0,0,0,1,5,Paul D.,Clement,Dept. of Justice,0,0,,3,31003,2,3,31003,2,0,5,2,2,0,0,0,0,0,0,0,0,1,4,Geremy Charles,Kamens,Asst. Fed. Public Defender,0,0,,7,71900,2,7,71900,2,2,2,0,9,922,3,,,3,0,0,,,,,,,2,0,2,0,0,0,6,1,2,28,2241,28,2242,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,424,3,,1,,435,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21900,2002,282,302,315,315,02/28/02,00-4754,1,1,1,1,1,2,0,1,0,0,0,4,1,20,7,20435,15,,0,1,1,0,0,0,0,0,0,0,0,1,2,Daniel William,Stiller,Asst. Fed. Public Defender,0,0,,7,71200,2,,,,0,3,1,0,0,0,1,0,0,0,0,0,1,2,Gina Laurie,Simms,Asst. U.S. Attorney,0,0,,3,39000,2,,,,0,5,0,1,105,1,,,3,0,0,,,,,,,0,0,1,0,0,0,19,104,,28,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,428,1,,1,,430,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21901,2002,301,182,185,186,07/29/02,01_2050,1,1,1,1,3,2,0,10,0,0,0,4,1,46,2,20457,15,,0,1,0,0,0,0,1,46,0,0,0,1,1,Jim Harold,Guynn Jr.,Guynn Law Offices,0,0,,4,43001,2,,,,0,4,2,2,0,0,0,0,0,0,0,0,2,2,Donald Wise,Huffman,Huffman & Nixon,0,0,,7,73005,2,7,73005,2,0,4,0,3,308,1,,,3,0,2,,3,3,,0,0,0,0,2,0,0,0,4,101,,42,1983,,,,,,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,20461,1,,3,,429,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21902,2002,284,518,542,543,03/22/02,99-1497,3,1,1,1,1,1,0,1,0,1,0,4,1,33,1,20440,15,,0,6,0,6,0,0,0,0,0,0,0,1,2,E.D.,Gaskins Jr.,"Everett, Gaskins, Hancock & Stevens",0,0,,1,14707,2,1,14707,2,0,4,4,0,4,0,0,0,0,0,0,0,1,2,Sean Eric,Andrussier,"Womble, Carlyle, Sandridge, & Rice",0,0,,1,14300,2,1,14300,2,0,4,0,7,736,0,760,3,2,1,0,1,2,,0,0,,0,0,0,0,0,0,32,,,18,1341,18,1962,50,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,434,423,0,3,1,1,435,0,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21903,2002,291,261,268,268,05/22/02,01_2318,1,1,1,1,1,1,0,5,1,0,1,4,1,20,7,10488,15,,0,1,1,0,0,0,0,0,0,0,0,3,8,James Evan,Felman,"Kynes, Markman & Feldman",1,1,,7,73000,2,,,,0,4,1,0,1,0,0,0,0,0,0,0,1,2,Michael,Schatzon,"Venable, Baetjer & Howard",0,0,,1,14707,2,,,,0,4,0,7,755,1,,,3,0,0,,,,,,,0,0,0,1,0,0,9,,,12,2607,28,,23,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,431,1,,1,,435,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
